code,year,age,total,exposure
USA,1957,51,25.03,943924.48
USA,1957,52,13.48,915658.38
USA,1957,53,6.58,884296.06
USA,1957,54,1.98,854110.78
USA,1957,55,0,838078.85
USA,1958,12,4.45,1387492.27
USA,1958,13,388.75,1354237.39
USA,1958,14,6258.97,1387908.63
USA,1958,15,19722.35,1424394.36
USA,1958,16,51690.37,1269656.3
USA,1958,17,100460.9,1196630.78
USA,1958,18,159563.9,1144255.6
USA,1958,19,223093.67,1107740.09
USA,1958,20,260074.84,1096754.08
USA,1958,21,274199.68,1074382.83
USA,1958,22,283693.62,1066351.51
USA,1958,23,286809.57,1078762.98
USA,1958,24,263905.23,1043137.79
USA,1958,25,251681.57,1058955.8
USA,1958,26,237724.84,1109386.8
USA,1958,27,223361.85,1156716.69
USA,1958,28,209583.22,1162202.19
USA,1958,29,187109.15,1171087.11
USA,1958,30,176668.61,1197386.6
USA,1958,31,152079.21,1224074.69
USA,1958,32,141846.81,1225478.28
USA,1958,33,127409.77,1261504.71
USA,1958,34,113991.37,1276963.54
USA,1958,35,97200.86,1267387.06
USA,1958,36,84020.61,1287720.51
USA,1958,37,72117.15,1295267.7
USA,1958,38,61556.54,1225442.96
USA,1958,39,43717.37,1194150.84
USA,1958,40,34243.44,1193883.8
USA,1958,41,22313.97,1176734.11
USA,1958,42,16270.18,1143359.66
USA,1958,43,10194.39,1137861.7
USA,1958,44,5735.59,1134872.13
USA,1958,45,2859.79,1116872.82
USA,1958,46,1218.76,1092083.21
USA,1958,47,604.38,1070196.1
USA,1958,48,252.15,1062572.73
USA,1958,49,92.06,1036304.13
USA,1958,50,43.37,995221.05
USA,1958,51,25.4,962483.68
USA,1958,52,14.12,936248.86
USA,1958,53,7.02,905737.27
USA,1958,54,2.15,877718.17
USA,1958,55,0,858530.89
USA,1959,12,5.7,1780755.96
USA,1959,13,382.24,1381405.17
USA,1959,14,6391.68,1386120.87
USA,1959,15,20140.77,1380571.05
USA,1959,16,55241.54,1412202.64
USA,1959,17,102498.81,1283122.27
USA,1959,18,164792.13,1207322.61
USA,1959,19,228680.29,1133305.09
USA,1959,20,271042.95,1121181.61
USA,1959,21,288780.44,1114179.67
USA,1959,22,282701.18,1079823.29
USA,1959,23,287843.93,1084774.58
USA,1959,24,276583.91,1083907.8
USA,1959,25,249075.19,1045188.22
USA,1959,26,235305.83,1090192.48
USA,1959,27,218360.78,1128378.57
USA,1959,28,206512.44,1151156.52
USA,1959,29,191018.15,1161240.33
USA,1959,30,172798.41,1182935.06
USA,1959,31,151519.03,1218576.49
USA,1959,32,140483.13,1222067.48
USA,1959,33,123708.16,1252146.23
USA,1959,34,112692.27,1279075.96
USA,1959,35,98756.81,1271803.15
USA,1959,36,83198.49,1284441.47
USA,1959,37,71194.08,1315125.79
USA,1959,38,61688.99,1262930.93
USA,1959,39,48475.92,1222969.58
USA,1959,40,33535.94,1213909.6
USA,1959,41,23328.47,1199270.86
USA,1959,42,16604.88,1162401.35
USA,1959,43,10233.47,1151021.83
USA,1959,44,5971.19,1148625.92
USA,1959,45,2937.57,1133802.31
USA,1959,46,1298.7,1116222.53
USA,1959,47,568.31,1090829.72
USA,1959,48,258.14,1074709.19
USA,1959,49,118.07,1054420.05
USA,1959,50,33.27,1017743.81
USA,1959,51,18.24,983038.58
USA,1959,52,10.01,957951.93
USA,1959,53,5,932134.31
USA,1959,54,1.51,904548.54
USA,1959,55,0,887448.67
USA,1960,12,5.37,1723540.18
USA,1960,13,461.2,1759212.86
USA,1960,14,6313.43,1416237.98
USA,1960,15,19600,1368619.89
USA,1960,16,53688,1359379.17
USA,1960,17,109120,1424661.98
USA,1960,18,168762,1292560.8
USA,1960,19,235796,1185216.95
USA,1960,20,271342,1151670.38
USA,1960,21,292350,1134339.92
USA,1960,22,298098,1117064.97
USA,1960,23,288596,1090734.27
USA,1960,24,276526,1087660.09
USA,1960,25,260572,1085140.67
USA,1960,26,231358,1065399.1
USA,1960,27,214114,1100939
USA,1960,28,201336,1123599.1
USA,1960,29,185436,1145182.98
USA,1960,30,173130,1167704.86
USA,1960,31,146352,1195165.03
USA,1960,32,137940,1213749.29
USA,1960,33,121400,1236498.99
USA,1960,34,108900,1260737.92
USA,1960,35,98162,1270656.47
USA,1960,36,83686,1280314.85
USA,1960,37,69474,1301342.54
USA,1960,38,60644,1283508.77
USA,1960,39,47942,1256915.96
USA,1960,40,35556,1235673.18
USA,1960,41,23090,1213822.29
USA,1960,42,16876,1182885.96
USA,1960,43,10434,1164374.7
USA,1960,44,5608,1155058.81
USA,1960,45,2920,1142648.06
USA,1960,46,1268,1129958.48
USA,1960,47,546,1109685.63
USA,1960,48,208,1086910.45
USA,1960,49,100,1062722.82
USA,1960,50,64.52,1033068.94
USA,1960,51,40.04,1001534.15
USA,1960,52,21.82,977226.87
USA,1960,53,10.48,957404.39
USA,1960,54,3.14,935053.22
USA,1960,55,0,914538.14
USA,1961,12,4.72,1716116.26
USA,1961,13,401.17,1700595.1
USA,1961,14,7056.11,1811529.74
USA,1961,15,19316,1396269.6
USA,1961,16,53116,1350323.94
USA,1961,17,105462,1375735.02
USA,1961,18,180734,1438890.7
USA,1961,19,243092,1266315.02
USA,1961,20,280312,1217287.75
USA,1961,21,295796,1163710.01
USA,1961,22,298104,1140207.36
USA,1961,23,296298,1124744.23
USA,1961,24,274544,1099529.08
USA,1961,25,257802,1094508.57
USA,1961,26,238084,1094950.14
USA,1961,27,209666,1072887.53
USA,1961,28,195742,1102740.22
USA,1961,29,180412,1122719.23
USA,1961,30,167048,1155474.46
USA,1961,31,150264,1169719.02
USA,1961,32,132828,1195220.35
USA,1961,33,120856,1217718.65
USA,1961,34,106268,1242471.81
USA,1961,35,95086,1259474.36
USA,1961,36,83338,1274235.14
USA,1961,37,70156,1286737.27
USA,1961,38,59382,1290504.48
USA,1961,39,47788,1281020.93
USA,1961,40,36322,1260272.95
USA,1961,41,24836,1234296.94
USA,1961,42,16582,1206517.77
USA,1961,43,10598,1182036.41
USA,1961,44,5776,1163506.56
USA,1961,45,2964,1150388.21
USA,1961,46,1292,1138873.42
USA,1961,47,496,1122344.34
USA,1961,48,268,1099437.8
USA,1961,49,98,1073298.9
USA,1961,50,63.3,1047501.12
USA,1961,51,39.41,1019182.13
USA,1961,52,21.62,997480.73
USA,1961,53,10.49,982986.15
USA,1961,54,3.17,967468.49
USA,1961,55,0,944816.25
USA,1962,12,5.03,1724642.55
USA,1962,13,432.69,1695451.08
USA,1962,14,6902.28,1751579.94
USA,1962,15,21510,1786818.37
USA,1962,16,50644,1380398.39
USA,1962,17,100682,1367896.73
USA,1962,18,170716,1391058.35
USA,1962,19,256746,1413264.12
USA,1962,20,284990,1304499.82
USA,1962,21,299416,1225279.29
USA,1962,22,296034,1170186.59
USA,1962,23,290230,1145448.81
USA,1962,24,274308,1138542.31
USA,1962,25,249724,1107236.73
USA,1962,26,230342,1097497.25
USA,1962,27,210578,1101499.5
USA,1962,28,185288,1076601.88
USA,1962,29,169154,1103727.24
USA,1962,30,154966,1137973.5
USA,1962,31,139654,1147969.87
USA,1962,32,131094,1171967.9
USA,1962,33,110814,1193463.77
USA,1962,34,101854,1224222.84
USA,1962,35,88980,1243977.34
USA,1962,36,77608,1260475.92
USA,1962,37,66558,1275236.41
USA,1962,38,57058,1286741.65
USA,1962,39,44504,1289508.21
USA,1962,40,34630,1279276.78
USA,1962,41,23872,1258283.06
USA,1962,42,17626,1231538.25
USA,1962,43,9870,1203765.81
USA,1962,44,5492,1178281.35
USA,1962,45,2830,1159221.64
USA,1962,46,1308,1146277.22
USA,1962,47,562,1131133.86
USA,1962,48,190,1110169.78
USA,1962,49,80,1086140.28
USA,1962,50,49.66,1062630.06
USA,1962,51,31.09,1036425.91
USA,1962,52,17.61,1016259.69
USA,1962,53,8.88,1004959.53
USA,1962,54,2.76,994609.33
USA,1962,55,0,975439.05
USA,1963,12,5.22,1775299.47
USA,1963,13,448.63,1707248.56
USA,1963,14,7140.15,1743921.91
USA,1963,15,21324,1729954.37
USA,1963,16,58982,1767378.28
USA,1963,17,100258,1397250.28
USA,1963,18,163104,1383977.94
USA,1963,19,242786,1372546.48
USA,1963,20,300680,1453728.74
USA,1963,21,303156,1307256.47
USA,1963,22,296590,1230522.83
USA,1963,23,286130,1173921.39
USA,1963,24,267184,1162954.35
USA,1963,25,249528,1143548.51
USA,1963,26,222758,1108225.55
USA,1963,27,203692,1105255.4
USA,1963,28,186422,1105277.82
USA,1963,29,161542,1077346.48
USA,1963,30,148388,1125136.47
USA,1963,31,131208,1124965.77
USA,1963,32,125060,1150969.51
USA,1963,33,110434,1169976.09
USA,1963,34,95106,1202715.04
USA,1963,35,86386,1224972.25
USA,1963,36,73600,1244972.52
USA,1963,37,63060,1261478.25
USA,1963,38,55554,1274977.43
USA,1963,39,43582,1285731.52
USA,1963,40,32946,1287995.98
USA,1963,41,22970,1277264.71
USA,1963,42,17452,1255528.65
USA,1963,43,10412,1228536.64
USA,1963,44,5202,1199772.12
USA,1963,45,2750,1173614.61
USA,1963,46,1302,1154798.35
USA,1963,47,520,1138960.98
USA,1963,48,182,1120389.9
USA,1963,49,94,1098765.3
USA,1963,50,38.78,1077053.12
USA,1963,51,22.35,1053283.62
USA,1963,52,12.49,1034024.07
USA,1963,53,6.38,1022475.52
USA,1963,54,2,1014343.55
USA,1963,55,0,1000630.43
USA,1964,12,5.34,1814905.49
USA,1964,13,471.13,1760511.31
USA,1964,14,7339.53,1753324.58
USA,1964,15,21326,1724661.92
USA,1964,16,57844,1712029.31
USA,1964,17,117050,1786878.15
USA,1964,18,160604,1414739.67
USA,1964,19,228886,1371666.48
USA,1964,20,276730,1410352.36
USA,1964,21,316596,1450674.72
USA,1964,22,299592,1310723.26
USA,1964,23,284272,1232521.1
USA,1964,24,262296,1195357.39
USA,1964,25,242506,1164690.17
USA,1964,26,221736,1142288.37
USA,1964,27,198790,1117189.66
USA,1964,28,180654,1109255.27
USA,1964,29,163676,1105779.47
USA,1964,30,142798,1104363.75
USA,1964,31,123318,1106230.16
USA,1964,32,118106,1128470.47
USA,1964,33,105134,1148222.4
USA,1964,34,95650,1181478.16
USA,1964,35,81162,1203223.55
USA,1964,36,71398,1226219.47
USA,1964,37,61528,1245980.67
USA,1964,38,52432,1260986.67
USA,1964,39,43294,1274232.52
USA,1964,40,32934,1284238.47
USA,1964,41,22114,1286244.96
USA,1964,42,16496,1275021.92
USA,1964,43,10422,1252277.51
USA,1964,44,5660,1224294.17
USA,1964,45,2602,1194766.51
USA,1964,46,1242,1168793.56
USA,1964,47,522,1147781.14
USA,1964,48,222,1129559.48
USA,1964,49,82,1110811.31
USA,1964,50,0,1091215.71
USA,1964,51,0,1069446.2
USA,1964,52,0,1051425.31
USA,1964,53,0,1038931.59
USA,1964,54,0,1029478.04
USA,1964,55,0,1018198.42
USA,1965,12,5.04,1863812.88
USA,1965,13,452.29,1803317.8
USA,1965,14,7310.67,1805421.72
USA,1965,15,21648,1736275.17
USA,1965,16,56672,1707903.16
USA,1965,17,110284,1729470.7
USA,1965,18,186314,1810356.75
USA,1965,19,215976,1407523.88
USA,1965,20,247150,1407848.72
USA,1965,21,274522,1401435.4
USA,1965,22,296232,1451963.25
USA,1965,23,272506,1310255.37
USA,1965,24,246940,1258233.49
USA,1965,25,225708,1193856.85
USA,1965,26,202874,1161184.54
USA,1965,27,186142,1153075.34
USA,1965,28,164358,1121422.81
USA,1965,29,146650,1109002.49
USA,1965,30,134764,1139537.51
USA,1965,31,111550,1079574.51
USA,1965,32,105342,1110500.8
USA,1965,33,93140,1124962.82
USA,1965,34,84580,1162473.62
USA,1965,35,76154,1182240.92
USA,1965,36,63764,1204980.02
USA,1965,37,55682,1227222.7
USA,1965,38,48340,1245976.69
USA,1965,39,38968,1260981.84
USA,1965,40,30744,1273231.9
USA,1965,41,20882,1283237.16
USA,1965,42,15104,1284506.41
USA,1965,43,9668,1271517.63
USA,1965,44,5318,1247783
USA,1965,45,2770,1219100.02
USA,1965,46,1122,1189548.71
USA,1965,47,460,1162043.65
USA,1965,48,182,1139654.63
USA,1965,49,80,1121760.45
USA,1965,50,0,1104805.14
USA,1965,51,0,1085363.97
USA,1965,52,0,1068097.89
USA,1965,53,0,1054996.58
USA,1965,54,0,1043523.53
USA,1965,55,0,1031209.14
USA,1966,12,5.09,1910003.66
USA,1966,13,474.49,1855985.35
USA,1966,14,7648.42,1847031.14
USA,1966,15,22322,1790452.57
USA,1966,16,56634,1720559.37
USA,1966,17,107748,1724293.47
USA,1966,18,177192,1753138.41
USA,1966,19,257530,1807347.73
USA,1966,20,241742,1442139.24
USA,1966,21,255384,1393023.33
USA,1966,22,269672,1400689.07
USA,1966,23,283032,1449150.9
USA,1966,24,248160,1341005.48
USA,1966,25,220006,1253741.18
USA,1966,26,193040,1188121.33
USA,1966,27,170840,1174184.97
USA,1966,28,155002,1157588.05
USA,1966,29,133898,1120924.99
USA,1966,30,121660,1149540.4
USA,1966,31,104752,1108046.86
USA,1966,32,91518,1085276.38
USA,1966,33,82462,1106719.12
USA,1966,34,74150,1142216.38
USA,1966,35,67104,1163476.06
USA,1966,36,58676,1184228.96
USA,1966,37,48880,1205965.71
USA,1966,38,43380,1228214.16
USA,1966,39,34486,1246986.37
USA,1966,40,27346,1260978.19
USA,1966,41,19256,1273230.92
USA,1966,42,13952,1282238.41
USA,1966,43,8888,1281496.42
USA,1966,44,4998,1267265.91
USA,1966,45,2628,1242875.08
USA,1966,46,1118,1213717.28
USA,1966,47,448,1183209.92
USA,1966,48,202,1155371.66
USA,1966,49,40,1133870.98
USA,1966,50,0,1117528.21
USA,1966,51,0,1100994.77
USA,1966,52,0,1084814.72
USA,1966,53,0,1070599.16
USA,1966,54,0,1057403.26
USA,1966,55,0,1043255.93
USA,1967,12,5.18,1945726.27
USA,1967,13,504.09,1905785.77
USA,1967,14,8083.73,1898329.59
USA,1967,15,22781,1834063.11
USA,1967,16,58487,1775141.21
USA,1967,17,106966,1735452.96
USA,1967,18,168978,1748546.24
USA,1967,19,239233,1756866.18
USA,1967,20,285511,1848320.38
USA,1967,21,247640,1420756.71
USA,1967,22,251141,1391264.4
USA,1967,23,262486,1396731.41
USA,1967,24,263810,1487038.44
USA,1967,25,225625,1332668.42
USA,1967,26,195085,1245004.95
USA,1967,27,167895,1202575.05
USA,1967,28,147445,1178430.76
USA,1967,29,131376,1156330.55
USA,1967,30,112670,1167990.81
USA,1967,31,97544,1111502.39
USA,1967,32,87332,1115099.86
USA,1967,33,74653,1080565.39
USA,1967,34,67174,1126587.85
USA,1967,35,59402,1143222.04
USA,1967,36,52131,1165469.71
USA,1967,37,46209,1185474.78
USA,1967,38,38242,1207720.4
USA,1967,39,31339,1229974.9
USA,1967,40,24178,1247727.13
USA,1967,41,17329,1261980.14
USA,1967,42,12769,1273250.53
USA,1967,43,8224,1279997.5
USA,1967,44,4553,1277496.26
USA,1967,45,2450,1262543.02
USA,1967,46,1031,1237312.17
USA,1967,47,453,1207778.21
USA,1967,48,166,1178039.36
USA,1967,49,58,1151740.42
USA,1967,50,0,1131654.69
USA,1967,51,0,1116076.48
USA,1967,52,0,1101631.58
USA,1967,53,0,1086574.36
USA,1967,54,0,1071013.63
USA,1967,55,0,1055285.06
USA,1968,12,268,1980279.88
USA,1968,13,1716,1945011.51
USA,1968,14,7520,1946346.09
USA,1968,15,24660,1887248.92
USA,1968,16,59630,1819161.13
USA,1968,17,108680,1788761.6
USA,1968,18,167448,1760618.03
USA,1968,19,230894,1759528.14
USA,1968,20,267084,1794079.68
USA,1968,21,299228,1813329.46
USA,1968,22,247360,1417045.42
USA,1968,23,244914,1385484.97
USA,1968,24,248286,1437025.06
USA,1968,25,246920,1473479.28
USA,1968,26,204762,1320137.82
USA,1968,27,175158,1260732.58
USA,1968,28,149524,1206061.59
USA,1968,29,127526,1175676.6
USA,1968,30,112154,1210501.57
USA,1968,31,92296,1122912.85
USA,1968,32,82784,1119254.93
USA,1968,33,70346,1108801.32
USA,1968,34,62116,1102868.77
USA,1968,35,54498,1127079.18
USA,1968,36,47128,1144974.72
USA,1968,37,40990,1166967.15
USA,1968,38,35864,1187227.38
USA,1968,39,27582,1209725.34
USA,1968,40,21978,1230972.64
USA,1968,41,15572,1249486.95
USA,1968,42,11330,1262489.03
USA,1968,43,7514,1270986.49
USA,1968,44,4044,1276002.77
USA,1968,45,2130,1272579.43
USA,1968,46,962,1256580.05
USA,1968,47,420,1231675.83
USA,1968,48,206,1204043.94
USA,1968,49,72,1176468.37
USA,1968,50,0,1151365.92
USA,1968,51,0,1132313.92
USA,1968,52,0,1117566.07
USA,1968,53,0,1102266.61
USA,1968,54,0,1084676.78
USA,1968,55,0,1066721.14
USA,1969,12,350,2030387.68
USA,1969,13,1606,1983544.97
USA,1969,14,8512,1983898.39
USA,1969,15,26602,1938074.93
USA,1969,16,63110,1873838.61
USA,1969,17,112058,1832800.5
USA,1969,18,173086,1816553.53
USA,1969,19,229798,1779272.96
USA,1969,20,262390,1796031.57
USA,1969,21,287914,1754621.63
USA,1969,22,311660,1805958.89
USA,1969,23,251584,1408809.18
USA,1969,24,242900,1425435.96
USA,1969,25,239090,1421204.19
USA,1969,26,233284,1458367.4
USA,1969,27,190556,1339309.55
USA,1969,28,160890,1262730.84
USA,1969,29,133494,1201072.66
USA,1969,30,115008,1234907.4
USA,1969,31,95936,1156826.68
USA,1969,32,82124,1131128.54
USA,1969,33,69206,1113013.6
USA,1969,34,61398,1137021.3
USA,1969,35,51664,1101373.78
USA,1969,36,43322,1131617.49
USA,1969,37,36772,1149725.15
USA,1969,38,31706,1164959.57
USA,1969,39,26286,1188222.96
USA,1969,40,19732,1223002.27
USA,1969,41,14058,1231955.47
USA,1969,42,10182,1247967.14
USA,1969,43,6638,1254699.84
USA,1969,44,3892,1264460.77
USA,1969,45,1906,1273853.02
USA,1969,46,822,1264112.83
USA,1969,47,388,1247723.98
USA,1969,48,204,1232015.61
USA,1969,49,78,1204086.58
USA,1969,50,0,1189519.83
USA,1969,51,0,1156994.62
USA,1969,52,0,1130440.07
USA,1969,53,0,1110352.08
USA,1969,54,0,1093727.34
USA,1969,55,0,1079136.91
USA,1970,12,660,2045493.04
USA,1970,13,1864,2038082.18
USA,1970,14,9228,2021461.61
USA,1970,15,29768,1978922.62
USA,1970,16,71428,1927023.64
USA,1970,17,122394,1888094.14
USA,1970,18,182810,1862217.25
USA,1970,19,238308,1842331.69
USA,1970,20,264836,1813934.63
USA,1970,21,284650,1752038.28
USA,1970,22,301120,1747974.96
USA,1970,23,318298,1795615.61
USA,1970,24,249970,1449421.23
USA,1970,25,236712,1409354.98
USA,1970,26,225652,1408362.12
USA,1970,27,214892,1483707.45
USA,1970,28,174732,1340295.24
USA,1970,29,142916,1258983.17
USA,1970,30,119254,1264621.22
USA,1970,31,97542,1175176.9
USA,1970,32,84136,1166862.86
USA,1970,33,68068,1126905.59
USA,1970,34,58806,1147287.59
USA,1970,35,50914,1134252.26
USA,1970,36,41110,1108805.3
USA,1970,37,34880,1139652.36
USA,1970,38,29516,1143720.58
USA,1970,39,23824,1165711.21
USA,1970,40,18836,1214715.56
USA,1970,41,12754,1222243.94
USA,1970,42,9310,1228214.03
USA,1970,43,5926,1234472.41
USA,1970,44,3126,1245705.57
USA,1970,45,1818,1265373.31
USA,1970,46,754,1263122.08
USA,1970,47,356,1252446.97
USA,1970,48,122,1251425.33
USA,1970,49,96,1233944.62
USA,1970,50,0,1228227.9
USA,1970,51,0,1199188.53
USA,1970,52,0,1150398.16
USA,1970,53,0,1114689.59
USA,1970,54,0,1094995.63
USA,1970,55,0,1087199.39
USA,1971,12,314,2050399.53
USA,1971,13,1798,2056453.75
USA,1971,14,9466,2075348.32
USA,1971,15,31116,2018474.62
USA,1971,16,72274,1969442.73
USA,1971,17,122908,1940440.03
USA,1971,18,176522,1914860.96
USA,1971,19,225122,1892363.64
USA,1971,20,246540,1870434.31
USA,1971,21,260102,1765355.48
USA,1971,22,272450,1746785.95
USA,1971,23,285170,1740839.18
USA,1971,24,290718,1853063.82
USA,1971,25,224650,1434013.97
USA,1971,26,205802,1397796.68
USA,1971,27,193394,1434308.03
USA,1971,28,179992,1483713.91
USA,1971,29,143054,1346335.24
USA,1971,30,116120,1326888.38
USA,1971,31,93428,1204075.6
USA,1971,32,77730,1188181.11
USA,1971,33,65254,1163602.35
USA,1971,34,53842,1162243.8
USA,1971,35,46324,1145293.22
USA,1971,36,38860,1137761.83
USA,1971,37,30720,1113493.22
USA,1971,38,26216,1135387.69
USA,1971,39,20444,1147989.85
USA,1971,40,15862,1182170.61
USA,1971,41,11434,1212465.97
USA,1971,42,7994,1219752.31
USA,1971,43,4966,1218214.34
USA,1971,44,2730,1228225.08
USA,1971,45,1472,1243460.71
USA,1971,46,710,1256475.65
USA,1971,47,318,1255500.46
USA,1971,48,114,1252483.86
USA,1971,49,40,1256758.4
USA,1971,50,0,1241241.46
USA,1971,51,0,1235024.35
USA,1971,52,0,1193561.62
USA,1971,53,0,1138303.75
USA,1971,54,0,1100759.49
USA,1971,55,0,1085721.03
USA,1972,12,279,2044172.24
USA,1972,13,1908,2062172.86
USA,1972,14,9895,2091717.85
USA,1972,15,33739,2073830.06
USA,1972,16,76709,2010470.53
USA,1972,17,126193,1981206.1
USA,1972,18,172840,1961733.39
USA,1972,19,206799,1950283.3
USA,1972,20,221371,1913823.58
USA,1972,21,228580,1819822.45
USA,1972,22,234208,1760371.01
USA,1972,23,243073,1742030.83
USA,1972,24,246951,1797270.83
USA,1972,25,250222,1835332.25
USA,1972,26,187647,1421954.82
USA,1972,27,168143,1422923.29
USA,1972,28,153761,1430334.08
USA,1972,29,140619,1503651.65
USA,1972,30,110723,1413148.14
USA,1972,31,86236,1267220.13
USA,1972,32,71115,1218777.56
USA,1972,33,58012,1184179.52
USA,1972,34,48915,1198703.85
USA,1972,35,39530,1159246.69
USA,1972,36,33967,1143529.26
USA,1972,37,27982,1139525.58
USA,1972,38,22142,1110016.48
USA,1972,39,17707,1144206.51
USA,1972,40,13364,1154232.86
USA,1972,41,9573,1177155.69
USA,1972,42,7175,1211468.54
USA,1972,43,4282,1213241.85
USA,1972,44,2467,1215732.28
USA,1972,45,1245,1222719.26
USA,1972,46,613,1236433.41
USA,1972,47,260,1252732.89
USA,1972,48,115,1251491.85
USA,1972,49,51,1262508.82
USA,1972,50,0,1245738.02
USA,1972,51,0,1247255.52
USA,1972,52,0,1231285.66
USA,1972,53,0,1187032.39
USA,1972,54,0,1127329.25
USA,1972,55,0,1089487.99
USA,1973,12,361,2069098.29
USA,1973,13,2064,2055626
USA,1973,14,10436,2095489.28
USA,1973,15,34752,2092453.54
USA,1973,16,77889,2067799.58
USA,1973,17,125762,2020963.3
USA,1973,18,167501,1997491.87
USA,1973,19,198192,2004434.75
USA,1973,20,209803,1967797.13
USA,1973,21,216519,1864458.27
USA,1973,22,221906,1814811.85
USA,1973,23,225259,1757371.67
USA,1973,24,227626,1794051.29
USA,1973,25,227480,1782987.41
USA,1973,26,225070,1819497.4
USA,1973,27,164419,1446366.69
USA,1973,28,143861,1412871.92
USA,1973,29,127496,1461016.55
USA,1973,30,114998,1567445.91
USA,1973,31,86262,1353527.74
USA,1973,32,69014,1281950.14
USA,1973,33,54896,1213542.23
USA,1973,34,44806,1219660.1
USA,1973,35,36851,1192678.98
USA,1973,36,29789,1155006.73
USA,1973,37,24869,1145529.19
USA,1973,38,20016,1133225.06
USA,1973,39,15264,1122414
USA,1973,40,11601,1152235.83
USA,1973,41,8312,1144979.32
USA,1973,42,6041,1176429.05
USA,1973,43,3883,1204223.72
USA,1973,44,2025,1212996.97
USA,1973,45,1103,1210465.61
USA,1973,46,509,1215730.74
USA,1973,47,209,1233453.9
USA,1973,48,91,1247728.34
USA,1973,49,30,1266243.48
USA,1973,50,0,1245220.36
USA,1973,51,0,1255991.63
USA,1973,52,0,1243255.44
USA,1973,53,0,1226034.63
USA,1973,54,0,1176046.94
USA,1973,55,0,1115555.13
USA,1974,12,370,2039044.4
USA,1974,13,2008,2081157.67
USA,1974,14,10151,2087503.34
USA,1974,15,33718,2098732.96
USA,1974,16,75909,2088689.24
USA,1974,17,124550,2077826.78
USA,1974,18,164609,2032731.4
USA,1974,19,196663,2047699.73
USA,1974,20,211702,2017719.61
USA,1974,21,219162,1919575.63
USA,1974,22,224559,1859719.09
USA,1974,23,228238,1813800.1
USA,1974,24,224390,1805486.94
USA,1974,25,224316,1783289.41
USA,1974,26,217821,1768203.01
USA,1974,27,208064,1849342.34
USA,1974,28,148425,1429712.75
USA,1974,29,124692,1455086.05
USA,1974,30,109199,1513376.63
USA,1974,31,92930,1505207.5
USA,1974,32,71629,1368063.17
USA,1974,33,55208,1275459.55
USA,1974,34,43941,1249674.68
USA,1974,35,34639,1210905.44
USA,1974,36,28359,1185903.31
USA,1974,37,22842,1157499.23
USA,1974,38,18133,1137271.05
USA,1974,39,14142,1150358.89
USA,1974,40,10393,1132577.71
USA,1974,41,7268,1138383.37
USA,1974,42,5125,1144982.55
USA,1974,43,3279,1168422.44
USA,1974,44,1813,1206469.6
USA,1974,45,894,1208005.06
USA,1974,46,490,1203477
USA,1974,47,209,1213987.48
USA,1974,48,82,1227452.44
USA,1974,49,36,1266988.67
USA,1974,50,0,1242766.63
USA,1974,51,0,1260243.6
USA,1974,52,0,1251754.97
USA,1974,53,0,1239500.34
USA,1974,54,0,1215041.78
USA,1974,55,0,1164053.46
USA,1975,12,304,2012674.15
USA,1975,13,2072,2051531.83
USA,1975,14,10266,2111832.54
USA,1975,15,33450,2092723.33
USA,1975,16,74138,2097220.64
USA,1975,17,119682,2097947.8
USA,1975,18,162281,2084634.09
USA,1975,19,192687,2090587.01
USA,1975,20,207891,2056483.82
USA,1975,21,216818,1971444.56
USA,1975,22,221662,1915571.88
USA,1975,23,225125,1860952.61
USA,1975,24,222180,1859158.03
USA,1975,25,217680,1798491.36
USA,1975,26,208515,1770032.83
USA,1975,27,197780,1797046.06
USA,1975,28,184371,1820681.77
USA,1975,29,128440,1484808.23
USA,1975,30,106576,1498051.66
USA,1975,31,88782,1457294.65
USA,1975,32,77649,1521082.82
USA,1975,33,57225,1360678.5
USA,1975,34,45268,1313905.21
USA,1975,35,35724,1238207.33
USA,1975,36,26932,1201902.81
USA,1975,37,21986,1189667.87
USA,1975,38,17520,1147285.47
USA,1975,39,13247,1159298.36
USA,1975,40,10150,1162953.95
USA,1975,41,6615,1114730.37
USA,1975,42,4665,1139371.89
USA,1975,43,3041,1135987.13
USA,1975,44,1848,1173164.21
USA,1975,45,922,1201462.08
USA,1975,46,411,1200992.97
USA,1975,47,190,1203230.11
USA,1975,48,78,1206732.01
USA,1975,49,27,1251192.84
USA,1975,50,0,1237467.78
USA,1975,51,0,1262503.69
USA,1975,52,0,1255473.85
USA,1975,53,0,1249498.25
USA,1975,54,0,1228480.9
USA,1975,55,0,1203033.81
USA,1976,12,355,1972405.83
USA,1976,13,1930,2024935.39
USA,1976,14,9643,2079512.91
USA,1976,15,31851,2118113.57
USA,1976,16,71204,2092963.36
USA,1976,17,112438,2104495.62
USA,1976,18,153795,2098982.15
USA,1976,19,189456,2150262.73
USA,1976,20,204753,2094619.99
USA,1976,21,214747,2012213.12
USA,1976,22,222290,1968190.44
USA,1976,23,225753,1919055.09
USA,1976,24,224059,1903101.39
USA,1976,25,220013,1855636.18
USA,1976,26,208599,1786030.2
USA,1976,27,196240,1798540.64
USA,1976,28,181146,1761761.33
USA,1976,29,166132,1904436.39
USA,1976,30,113934,1517972.88
USA,1976,31,89801,1446793.73
USA,1976,32,76031,1472863.49
USA,1976,33,64212,1512378.44
USA,1976,34,47918,1402046.09
USA,1976,35,36132,1298927.81
